,square,space_H,space_W,square_H,square_W,margin_H,margin_W,amount_sq_H,amount_sq_W,h,w,busbar_width,coverage [%],amount of ptc elements,square/aspect-ratio
1420,0.159,2.6999999999999997,0.8999999999999999,1.1,6.9,2.95,3.25,41.0,3.0,159.0,29.0,5.379,14.0,123.0,0.16
1421,0.159,2.6999999999999997,1.2,1.1,6.9,2.95,2.95,41.0,3.0,159.0,29.0,5.379,14.0,123.0,0.16
1422,0.159,2.6999999999999997,1.5,1.1,6.9,2.95,2.65,41.0,3.0,159.0,29.0,5.379,14.0,123.0,0.16
1423,0.159,2.6999999999999997,1.8,1.1,6.9,2.95,2.35,41.0,3.0,159.0,29.0,5.379,14.0,123.0,0.16
1424,0.159,2.6999999999999997,2.0999999999999996,1.1,6.9,2.95,2.05,41.0,3.0,159.0,29.0,5.379,14.0,123.0,0.16
1425,0.159,2.6999999999999997,0.3,1.1,6.9,2.95,3.85,41.0,3.0,159.0,29.0,5.379,14.0,123.0,0.16
1426,0.159,2.6999999999999997,0.6,1.1,6.9,2.95,3.55,41.0,3.0,159.0,29.0,5.379,14.0,123.0,0.16
1427,0.159,2.6999999999999997,0.8999999999999999,1.1,6.9,2.95,3.25,41.0,3.0,159.0,29.0,5.379,14.0,123.0,0.16
1428,0.159,2.6999999999999997,1.2,1.1,6.9,2.95,2.95,41.0,3.0,159.0,29.0,5.379,14.0,123.0,0.16
1429,0.159,2.6999999999999997,1.5,1.1,6.9,2.95,2.65,41.0,3.0,159.0,29.0,5.379,14.0,123.0,0.16
1430,0.159,2.6999999999999997,1.8,1.1,6.9,2.95,2.35,41.0,3.0,159.0,29.0,5.379,14.0,123.0,0.16
1431,0.159,2.6999999999999997,0.3,1.1,6.9,2.95,3.85,41.0,3.0,159.0,29.0,5.379,14.0,123.0,0.16
1432,0.159,2.6999999999999997,0.6,1.1,6.9,2.95,3.55,41.0,3.0,159.0,29.0,5.379,14.0,123.0,0.16
1433,0.159,2.6999999999999997,0.8999999999999999,1.1,6.9,2.95,3.25,41.0,3.0,159.0,29.0,5.379,14.0,123.0,0.16
1434,0.159,2.6999999999999997,1.2,1.1,6.9,2.95,2.95,41.0,3.0,159.0,29.0,5.379,14.0,123.0,0.16
1435,0.159,2.6999999999999997,1.5,1.1,6.9,2.95,2.65,41.0,3.0,159.0,29.0,5.379,14.0,123.0,0.16
1436,0.159,2.6999999999999997,0.3,1.1,6.9,2.95,3.85,41.0,3.0,159.0,29.0,5.379,14.0,123.0,0.16
1437,0.159,2.6999999999999997,0.6,1.1,6.9,2.95,3.55,41.0,3.0,159.0,29.0,5.379,14.0,123.0,0.16
1438,0.159,2.6999999999999997,0.8999999999999999,1.1,6.9,2.95,3.25,41.0,3.0,159.0,29.0,5.379,14.0,123.0,0.16
1439,0.159,2.6999999999999997,0.3,1.1,6.9,2.95,3.85,41.0,3.0,159.0,29.0,5.379,14.0,123.0,0.16
1440,0.159,2.6999999999999997,0.6,1.1,6.9,2.95,3.55,41.0,3.0,159.0,29.0,5.379,14.0,123.0,0.16
1441,0.159,2.6999999999999997,0.3,1.1,6.9,2.95,3.85,41.0,3.0,159.0,29.0,5.379,14.0,123.0,0.16
1442,0.156,3.3,3.5999999999999996,0.7,4.5,1.15,4.15,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1443,0.156,3.3,3.8999999999999995,0.7,4.5,1.15,3.85,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1444,0.156,3.3,4.2,0.7,4.5,1.15,3.55,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1445,0.156,3.3,4.5,0.7,4.5,1.15,3.25,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1446,0.156,3.3,4.8,0.7,4.5,1.15,2.95,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1447,0.156,3.3,3.3,0.7,4.5,1.15,4.45,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1448,0.156,3.3,3.5999999999999996,0.7,4.5,1.15,4.15,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1449,0.156,3.3,3.8999999999999995,0.7,4.5,1.15,3.85,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1450,0.156,3.3,4.2,0.7,4.5,1.15,3.55,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1451,0.156,3.3,4.5,0.7,4.5,1.15,3.25,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1452,0.156,3.3,4.8,0.7,4.5,1.15,2.95,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1453,0.156,3.3,3.3,0.7,4.5,1.15,4.45,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1454,0.156,3.3,3.5999999999999996,0.7,4.5,1.15,4.15,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1455,0.156,3.3,3.8999999999999995,0.7,4.5,1.15,3.85,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1456,0.156,3.3,4.2,0.7,4.5,1.15,3.55,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1457,0.156,3.3,4.5,0.7,4.5,1.15,3.25,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1458,0.156,3.3,4.8,0.7,4.5,1.15,2.95,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1459,0.156,3.3,2.9999999999999996,0.7,4.5,1.15,4.75,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1460,0.156,3.3,3.3,0.7,4.5,1.15,4.45,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1461,0.156,3.3,3.5999999999999996,0.7,4.5,1.15,4.15,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1462,0.156,3.3,3.8999999999999995,0.7,4.5,1.15,3.85,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1463,0.156,3.3,4.2,0.7,4.5,1.15,3.55,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1464,0.156,3.3,4.5,0.7,4.5,1.15,3.25,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1465,0.156,3.3,4.8,0.7,4.5,1.15,2.95,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1466,0.156,3.3,2.9999999999999996,0.7,4.5,1.15,4.75,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1467,0.156,3.3,3.3,0.7,4.5,1.15,4.45,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1468,0.156,3.3,3.5999999999999996,0.7,4.5,1.15,4.15,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1469,0.156,3.3,3.8999999999999995,0.7,4.5,1.15,3.85,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1470,0.156,3.3,4.2,0.7,4.5,1.15,3.55,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1471,0.156,3.3,4.5,0.7,4.5,1.15,3.25,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1472,0.156,3.3,4.8,0.7,4.5,1.15,2.95,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1473,0.156,3.3,2.6999999999999997,0.7,4.5,1.15,5.05,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1474,0.156,3.3,2.9999999999999996,0.7,4.5,1.15,4.75,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1475,0.156,3.3,3.3,0.7,4.5,1.15,4.45,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1476,0.156,3.3,3.5999999999999996,0.7,4.5,1.15,4.15,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1477,0.156,3.3,3.8999999999999995,0.7,4.5,1.15,3.85,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1478,0.156,3.3,4.2,0.7,4.5,1.15,3.55,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1479,0.156,3.3,4.5,0.7,4.5,1.15,3.25,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1480,0.156,3.3,2.6999999999999997,0.7,4.5,1.15,5.05,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1481,0.156,3.3,2.9999999999999996,0.7,4.5,1.15,4.75,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1482,0.156,3.3,3.3,0.7,4.5,1.15,4.45,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1483,0.156,3.3,3.5999999999999996,0.7,4.5,1.15,4.15,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1484,0.156,3.3,3.8999999999999995,0.7,4.5,1.15,3.85,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1485,0.156,3.3,4.2,0.7,4.5,1.15,3.55,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1486,0.156,3.3,2.6999999999999997,0.7,4.5,1.15,5.05,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1487,0.156,3.3,2.9999999999999996,0.7,4.5,1.15,4.75,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1488,0.156,3.3,3.3,0.7,4.5,1.15,4.45,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1489,0.156,3.3,3.5999999999999996,0.7,4.5,1.15,4.15,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1490,0.156,3.3,3.8999999999999995,0.7,4.5,1.15,3.85,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1491,0.156,3.3,2.4,0.7,4.5,1.15,5.35,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1492,0.156,3.3,2.6999999999999997,0.7,4.5,1.15,5.05,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1493,0.156,3.3,2.9999999999999996,0.7,4.5,1.15,4.75,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1494,0.156,3.3,3.3,0.7,4.5,1.15,4.45,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1495,0.156,3.3,2.4,0.7,4.5,1.15,5.35,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1496,0.156,3.3,2.6999999999999997,0.7,4.5,1.15,5.05,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1497,0.156,3.3,2.9999999999999996,0.7,4.5,1.15,4.75,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1498,0.156,3.3,2.0999999999999996,0.7,4.5,1.15,5.65,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1499,0.156,3.3,2.4,0.7,4.5,1.15,5.35,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1500,0.156,3.3,2.6999999999999997,0.7,4.5,1.15,5.05,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1501,0.156,3.3,2.0999999999999996,0.7,4.5,1.15,5.65,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1502,0.156,3.3,1.8,0.7,4.5,1.15,5.95,40.0,3.0,159.0,29.0,5.379,6.0,120.0,0.16
1503,0.156,4.5,1.5,0.7,4.5,3.75,3.25,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1504,0.156,4.5,1.8,0.7,4.5,3.75,2.8,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1505,0.156,4.5,2.0999999999999996,0.7,4.5,3.75,2.35,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1506,0.156,4.5,2.4,0.7,4.5,3.75,1.9,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1507,0.156,4.5,2.6999999999999997,0.7,4.5,3.75,1.45,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1508,0.156,4.5,2.9999999999999996,0.7,4.5,3.75,1.0,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1509,0.156,4.5,1.5,0.7,4.5,3.75,3.25,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1510,0.156,4.5,1.8,0.7,4.5,3.75,2.8,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1511,0.156,4.5,2.0999999999999996,0.7,4.5,3.75,2.35,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1512,0.156,4.5,2.4,0.7,4.5,3.75,1.9,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1513,0.156,4.5,2.6999999999999997,0.7,4.5,3.75,1.45,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1514,0.156,4.5,1.2,0.7,4.5,3.75,3.7,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1515,0.156,4.5,1.5,0.7,4.5,3.75,3.25,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1516,0.156,4.5,1.8,0.7,4.5,3.75,2.8,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1517,0.156,4.5,2.0999999999999996,0.7,4.5,3.75,2.35,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1518,0.156,4.5,2.4,0.7,4.5,3.75,1.9,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1519,0.156,4.5,1.2,0.7,4.5,3.75,3.7,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1520,0.156,4.5,1.5,0.7,4.5,3.75,3.25,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1521,0.156,4.5,1.8,0.7,4.5,3.75,2.8,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1522,0.156,4.5,2.0999999999999996,0.7,4.5,3.75,2.35,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1523,0.156,4.5,1.2,0.7,4.5,3.75,3.7,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1524,0.156,4.5,1.5,0.7,4.5,3.75,3.25,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1525,0.156,4.5,1.8,0.7,4.5,3.75,2.8,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1526,0.156,4.5,0.8999999999999999,0.7,4.5,3.75,4.15,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1527,0.156,4.5,1.2,0.7,4.5,3.75,3.7,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1528,0.156,4.5,1.5,0.7,4.5,3.75,3.25,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1529,0.156,4.5,0.8999999999999999,0.7,4.5,3.75,4.15,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1530,0.156,4.5,1.2,0.7,4.5,3.75,3.7,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1531,0.156,4.5,0.8999999999999999,0.7,4.5,3.75,4.15,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1532,0.156,4.5,0.6,0.7,4.5,3.75,4.6,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1533,0.156,4.5,0.6,0.7,4.5,3.75,4.6,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1534,0.163,2.9999999999999996,3.8999999999999995,0.7,4.3,3.3,4.15,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1535,0.163,2.9999999999999996,4.2,0.7,4.3,3.3,3.85,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1536,0.163,2.9999999999999996,4.5,0.7,4.3,3.3,3.55,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1537,0.163,2.9999999999999996,4.8,0.7,4.3,3.3,3.25,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1538,0.156,4.5,1.5,0.7,4.5,3.75,3.25,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1539,0.156,4.5,1.8,0.7,4.5,3.75,2.8,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1540,0.156,4.5,2.0999999999999996,0.7,4.5,3.75,2.35,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1541,0.156,4.5,2.4,0.7,4.5,3.75,1.9,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1542,0.156,4.5,2.6999999999999997,0.7,4.5,3.75,1.45,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1543,0.156,4.5,2.9999999999999996,0.7,4.5,3.75,1.0,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1544,0.163,2.9999999999999996,3.5999999999999996,0.7,4.3,3.3,4.45,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1545,0.163,2.9999999999999996,3.8999999999999995,0.7,4.3,3.3,4.15,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1546,0.163,2.9999999999999996,4.2,0.7,4.3,3.3,3.85,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1547,0.163,2.9999999999999996,4.5,0.7,4.3,3.3,3.55,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1548,0.163,2.9999999999999996,4.8,0.7,4.3,3.3,3.25,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1549,0.156,4.5,1.5,0.7,4.5,3.75,3.25,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1550,0.156,4.5,1.8,0.7,4.5,3.75,2.8,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1551,0.156,4.5,2.0999999999999996,0.7,4.5,3.75,2.35,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1552,0.156,4.5,2.4,0.7,4.5,3.75,1.9,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1553,0.156,4.5,2.6999999999999997,0.7,4.5,3.75,1.45,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1554,0.163,2.9999999999999996,3.5999999999999996,0.7,4.3,3.3,4.45,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1555,0.163,2.9999999999999996,3.8999999999999995,0.7,4.3,3.3,4.15,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1556,0.163,2.9999999999999996,4.2,0.7,4.3,3.3,3.85,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1557,0.163,2.9999999999999996,4.5,0.7,4.3,3.3,3.55,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1558,0.163,2.9999999999999996,4.8,0.7,4.3,3.3,3.25,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1559,0.156,4.5,1.2,0.7,4.5,3.75,3.7,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1560,0.156,4.5,1.5,0.7,4.5,3.75,3.25,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1561,0.156,4.5,1.8,0.7,4.5,3.75,2.8,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1562,0.156,4.5,2.0999999999999996,0.7,4.5,3.75,2.35,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1563,0.156,4.5,2.4,0.7,4.5,3.75,1.9,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1564,0.163,2.9999999999999996,3.3,0.7,4.3,3.3,4.75,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1565,0.163,2.9999999999999996,3.5999999999999996,0.7,4.3,3.3,4.45,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1566,0.163,2.9999999999999996,3.8999999999999995,0.7,4.3,3.3,4.15,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1567,0.163,2.9999999999999996,4.2,0.7,4.3,3.3,3.85,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1568,0.163,2.9999999999999996,4.5,0.7,4.3,3.3,3.55,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1569,0.163,2.9999999999999996,4.8,0.7,4.3,3.3,3.25,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1570,0.156,4.5,1.2,0.7,4.5,3.75,3.7,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1571,0.156,4.5,1.5,0.7,4.5,3.75,3.25,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1572,0.156,4.5,1.8,0.7,4.5,3.75,2.8,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1573,0.156,4.5,2.0999999999999996,0.7,4.5,3.75,2.35,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1574,0.163,2.9999999999999996,3.3,0.7,4.3,3.3,4.75,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1575,0.163,2.9999999999999996,3.5999999999999996,0.7,4.3,3.3,4.45,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1576,0.163,2.9999999999999996,3.8999999999999995,0.7,4.3,3.3,4.15,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1577,0.163,2.9999999999999996,4.2,0.7,4.3,3.3,3.85,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1578,0.163,2.9999999999999996,4.5,0.7,4.3,3.3,3.55,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1579,0.163,2.9999999999999996,4.8,0.7,4.3,3.3,3.25,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1580,0.156,4.5,1.2,0.7,4.5,3.75,3.7,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1581,0.156,4.5,1.5,0.7,4.5,3.75,3.25,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1582,0.156,4.5,1.8,0.7,4.5,3.75,2.8,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1583,0.163,2.9999999999999996,2.9999999999999996,0.7,4.3,3.3,5.05,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1584,0.163,2.9999999999999996,3.3,0.7,4.3,3.3,4.75,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1585,0.163,2.9999999999999996,3.5999999999999996,0.7,4.3,3.3,4.45,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1586,0.163,2.9999999999999996,3.8999999999999995,0.7,4.3,3.3,4.15,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1587,0.163,2.9999999999999996,4.2,0.7,4.3,3.3,3.85,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1588,0.163,2.9999999999999996,4.5,0.7,4.3,3.3,3.55,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1589,0.163,2.9999999999999996,4.8,0.7,4.3,3.3,3.25,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1590,0.156,4.5,0.8999999999999999,0.7,4.5,3.75,4.15,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1591,0.156,4.5,1.2,0.7,4.5,3.75,3.7,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1592,0.156,4.5,1.5,0.7,4.5,3.75,3.25,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1593,0.163,2.9999999999999996,2.9999999999999996,0.7,4.3,3.3,5.05,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1594,0.163,2.9999999999999996,3.3,0.7,4.3,3.3,4.75,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1595,0.163,2.9999999999999996,3.5999999999999996,0.7,4.3,3.3,4.45,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1596,0.163,2.9999999999999996,3.8999999999999995,0.7,4.3,3.3,4.15,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1597,0.163,2.9999999999999996,4.2,0.7,4.3,3.3,3.85,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1598,0.163,2.9999999999999996,4.5,0.7,4.3,3.3,3.55,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1599,0.156,4.5,0.8999999999999999,0.7,4.5,3.75,4.15,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1600,0.156,4.5,1.2,0.7,4.5,3.75,3.7,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1601,0.163,2.9999999999999996,2.6999999999999997,0.7,4.3,3.3,5.35,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1602,0.163,2.9999999999999996,2.9999999999999996,0.7,4.3,3.3,5.05,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1603,0.163,2.9999999999999996,3.3,0.7,4.3,3.3,4.75,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1604,0.163,2.9999999999999996,3.5999999999999996,0.7,4.3,3.3,4.45,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1605,0.163,2.9999999999999996,3.8999999999999995,0.7,4.3,3.3,4.15,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1606,0.163,2.9999999999999996,4.2,0.7,4.3,3.3,3.85,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1607,0.156,4.5,0.8999999999999999,0.7,4.5,3.75,4.15,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1608,0.163,2.9999999999999996,2.6999999999999997,0.7,4.3,3.3,5.35,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1609,0.163,2.9999999999999996,2.9999999999999996,0.7,4.3,3.3,5.05,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1610,0.163,2.9999999999999996,3.3,0.7,4.3,3.3,4.75,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1611,0.163,2.9999999999999996,3.5999999999999996,0.7,4.3,3.3,4.45,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1612,0.156,4.5,0.6,0.7,4.5,3.75,4.6,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1613,0.163,2.9999999999999996,2.6999999999999997,0.7,4.3,3.3,5.35,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1614,0.163,2.9999999999999996,2.9999999999999996,0.7,4.3,3.3,5.05,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1615,0.163,2.9999999999999996,3.3,0.7,4.3,3.3,4.75,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1616,0.156,4.5,0.6,0.7,4.5,3.75,4.6,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1617,0.163,2.9999999999999996,2.4,0.7,4.3,3.3,5.65,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1618,0.163,2.9999999999999996,2.6999999999999997,0.7,4.3,3.3,5.35,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1619,0.163,2.9999999999999996,2.9999999999999996,0.7,4.3,3.3,5.05,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1620,0.163,2.9999999999999996,2.4,0.7,4.3,3.3,5.65,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1621,0.163,2.9999999999999996,2.0999999999999996,0.7,4.3,3.3,5.95,42.0,3.0,159.0,29.0,5.379,6.0,126.0,0.16
1622,0.156,4.5,1.5,0.7,4.5,3.75,3.25,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1623,0.156,4.5,1.8,0.7,4.5,3.75,2.8,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1624,0.156,4.5,2.0999999999999996,0.7,4.5,3.75,2.35,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1625,0.156,4.5,2.4,0.7,4.5,3.75,1.9,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
1626,0.156,4.5,2.6999999999999997,0.7,4.5,3.75,1.45,30.0,4.0,159.0,29.0,5.379,6.0,120.0,0.16
